uid,wav_path,corpus,speaker_id,gender,label,orig_label,label_id,transcript,duration,samplerate,dialogue_id,utterance_id,split
meld_train_dia332_utt14,data/raw/MELD_hf/train/dia332_utt14.flac,meld,meld_Ross,unknown,surprise,surprise,4,I'm the one who danced with the kids all night!,3.883,16000,332,14,train
meld_train_dia332_utt15,data/raw/MELD_hf/train/dia332_utt15.flac,meld,meld_Ross,unknown,neutral,neutral,0,How...How small are your feet?,1.92,16000,332,15,train
meld_train_dia333_utt0,data/raw/MELD_hf/train/dia333_utt0.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Uhh, do you mind sitting there. I'm-I'm saving this for my friend Ross.",3.669,16000,333,0,train
meld_train_dia333_utt1,data/raw/MELD_hf/train/dia333_utt1.flac,meld,meld_Tour Guide,unknown,neutral,neutral,0,You mean Dr. Geller?,1.387,16000,333,1,train
meld_train_dia333_utt2,data/raw/MELD_hf/train/dia333_utt2.flac,meld,meld_Joey,unknown,surprise,surprise,4,Doctor? Wow! I didn't know he had a nickname.,3.093,16000,333,2,train
meld_train_dia333_utt3,data/raw/MELD_hf/train/dia333_utt3.flac,meld,meld_Tour Guide,unknown,neutral,neutral,0,"Oh, he won't sit here.",1.813,16000,333,3,train
meld_train_dia333_utt4,data/raw/MELD_hf/train/dia333_utt4.flac,meld,meld_Tour Guide,unknown,neutral,neutral,0,"Only the people in the white coats sit over there, and only the people in the blue blazers sit here.",7.403,16000,333,4,train
meld_train_dia334_utt0,data/raw/MELD_hf/train/dia334_utt0.flac,meld,meld_Joey,unknown,joy,joy,1,"Yeah, it must've fallen out a few blocks back. I just figured we hit a dog.",4.523,16000,334,0,train
meld_train_dia334_utt1,data/raw/MELD_hf/train/dia334_utt1.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Okay.,1.003,16000,334,1,train
meld_train_dia334_utt2,data/raw/MELD_hf/train/dia334_utt2.flac,meld,meld_Joey,unknown,sadness,sadness,2,"Listen uh, could you put Kathy on, I wanna apologize.",3.349,16000,334,2,train
meld_train_dia334_utt3,data/raw/MELD_hf/train/dia334_utt3.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Oh yeah man. Joey.,1.387,16000,334,3,train
meld_train_dia334_utt4,data/raw/MELD_hf/train/dia334_utt4.flac,meld,meld_Kathy,unknown,neutral,neutral,0,Hey.,1.003,16000,334,4,train
meld_train_dia334_utt5,data/raw/MELD_hf/train/dia334_utt5.flac,meld,meld_Kathy,unknown,neutral,neutral,0,"Oh no it's fine, don't worry about it.",2.88,16000,334,5,train
meld_train_dia334_utt6,data/raw/MELD_hf/train/dia334_utt6.flac,meld,meld_Kathy,unknown,neutral,neutral,0,"Yeah-no, stop apologizing, it's okay.",2.923,16000,334,6,train
meld_train_dia334_utt7,data/raw/MELD_hf/train/dia334_utt7.flac,meld,meld_Kathy,unknown,neutral,neutral,0,I'll talk to you tomorrow.,2.261,16000,334,7,train
meld_train_dia334_utt8,data/raw/MELD_hf/train/dia334_utt8.flac,meld,meld_Kathy,unknown,neutral,neutral,0,"I should uh, probably go.",2.048,16000,334,8,train
meld_train_dia334_utt9,data/raw/MELD_hf/train/dia334_utt9.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Yeah. Yes! Yeah.,1.877,16000,334,9,train
meld_train_dia334_utt10,data/raw/MELD_hf/train/dia334_utt10.flac,meld,meld_Kathy,unknown,neutral,neutral,0,I forgot my purse.,2.005,16000,334,10,train
meld_train_dia334_utt11,data/raw/MELD_hf/train/dia334_utt11.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Oh.,1.429,16000,334,11,train
meld_train_dia334_utt12,data/raw/MELD_hf/train/dia334_utt12.flac,meld,meld_Kathy,unknown,neutral,neutral,0,"No, I really did forget my purse.",2.688,16000,334,12,train
meld_train_dia335_utt0,data/raw/MELD_hf/train/dia335_utt0.flac,meld,meld_Ross,unknown,neutral,neutral,0,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",6.059,16000,335,0,train
meld_train_dia335_utt1,data/raw/MELD_hf/train/dia335_utt1.flac,meld,meld_Dr. Ledbetter,unknown,joy,joy,1,I must say it's nice to see you back on your feet.,2.133,16000,335,1,train
meld_train_dia335_utt2,data/raw/MELD_hf/train/dia335_utt2.flac,meld,meld_Ross,unknown,neutral,neutral,0,Well I am that. And that whole rage thing is definitely behind me.,3.968,16000,335,2,train
meld_train_dia335_utt3,data/raw/MELD_hf/train/dia335_utt3.flac,meld,meld_Dr. Ledbetter,unknown,neutral,neutral,0,I wonder if its time for you to rejoin our team at the museum?,3.136,16000,335,3,train
meld_train_dia336_utt0,data/raw/MELD_hf/train/dia336_utt0.flac,meld,meld_Ross,unknown,surprise,surprise,4,"....and 12, 22, 18, four... What?",11.179,16000,336,0,train
meld_train_dia336_utt1,data/raw/MELD_hf/train/dia336_utt1.flac,meld,meld_Chandler,unknown,joy,joy,1,I spelled out boobies.,2.837,16000,336,1,train
meld_train_dia336_utt2,data/raw/MELD_hf/train/dia336_utt2.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",6.443,16000,336,2,train
meld_train_dia336_utt3,data/raw/MELD_hf/train/dia336_utt3.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Ah, we're out. I sold them all.",2.091,16000,336,3,train
meld_train_dia336_utt4,data/raw/MELD_hf/train/dia336_utt4.flac,meld,meld_Monica,unknown,surprise,surprise,4,What?,1.557,16000,336,4,train
meld_train_dia336_utt6,data/raw/MELD_hf/train/dia336_utt6.flac,meld,meld_Monica,unknown,sadness,sadness,2,No.,3.051,16000,336,6,train
meld_train_dia336_utt7,data/raw/MELD_hf/train/dia336_utt7.flac,meld,meld_Monica,unknown,anger,anger,3,"No, just, just, just a couple more boxes.",5.312,16000,336,7,train
meld_train_dia336_utt8,data/raw/MELD_hf/train/dia336_utt8.flac,meld,meld_Monica,unknown,fear,fear,5,"It-it-it's no big deal, all right, I'm-I'm cool.",9.685,16000,336,8,train
meld_train_dia336_utt9,data/raw/MELD_hf/train/dia336_utt9.flac,meld,meld_Monica,unknown,sadness,sadness,2,You gotta help me out with a couple more boxes!,10.645,16000,336,9,train
meld_train_dia336_utt10,data/raw/MELD_hf/train/dia336_utt10.flac,meld,meld_Ross,unknown,disgust,disgust,6,"Mon, look at yourself. You have cookie on your neck.",2.517,16000,336,10,train
meld_train_dia336_utt11,data/raw/MELD_hf/train/dia336_utt11.flac,meld,meld_Monica,unknown,sadness,sadness,2,Oh God!,1.045,16000,336,11,train
meld_train_dia336_utt12,data/raw/MELD_hf/train/dia336_utt12.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"So, how many have you sold so far?",4.053,16000,336,12,train
meld_train_dia336_utt13,data/raw/MELD_hf/train/dia336_utt13.flac,meld,meld_Ross,unknown,surprise,surprise,4,Check this out. Five hundred and seventeen boxes!,8.469,16000,336,13,train
meld_train_dia336_utt14,data/raw/MELD_hf/train/dia336_utt14.flac,meld,meld_Chandler,unknown,surprise,surprise,4,"Oh my God, how did you do that?",4.267,16000,336,14,train
meld_train_dia336_utt15,data/raw/MELD_hf/train/dia336_utt15.flac,meld,meld_Ross,unknown,joy,joy,1,"Okay, the other night I was leaving the museum just as 'Laser Floyd' was letting out of the planetarium, without even trying I sold 50 boxes!",9.813,16000,336,15,train
meld_train_dia336_utt16,data/raw/MELD_hf/train/dia336_utt16.flac,meld,meld_Ross,unknown,joy,joy,1,"That's when it occurred to me, the key to my success, 'the munchies.' So I ah, started hitting the NYU dorms around midnight.",10.069,16000,336,16,train
meld_train_dia336_utt17,data/raw/MELD_hf/train/dia336_utt17.flac,meld,meld_Ross,unknown,joy,joy,1,I am selling cookies by the case.,3.179,16000,336,17,train
meld_train_dia336_utt18,data/raw/MELD_hf/train/dia336_utt18.flac,meld,meld_Ross,unknown,joy,joy,1,They call me: 'Cookie Dude!',3.669,16000,336,18,train
meld_train_dia336_utt19,data/raw/MELD_hf/train/dia336_utt19.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Okay, stop what you're doing, I need envelope stuffers, I need stamp lickers.....",4.267,16000,336,19,train
meld_train_dia336_utt20,data/raw/MELD_hf/train/dia336_utt20.flac,meld,meld_Ross,unknown,surprise,surprise,4,"Well hey, who did these resumes for ya?",2.219,16000,336,20,train
meld_train_dia336_utt21,data/raw/MELD_hf/train/dia336_utt21.flac,meld,meld_Chandler,unknown,joy,joy,1,Me! On my computer.,1.429,16000,336,21,train
meld_train_dia337_utt0,data/raw/MELD_hf/train/dia337_utt0.flac,meld,meld_Ross,unknown,neutral,neutral,0,Hi.,1.216,16000,337,0,train
meld_train_dia337_utt1,data/raw/MELD_hf/train/dia337_utt1.flac,meld,meld_Chandler,unknown,surprise,surprise,4,Hey. Soaps? Shampoos? Are you really taking all this stuff?,3.605,16000,337,1,train
meld_train_dia337_utt2,data/raw/MELD_hf/train/dia337_utt2.flac,meld,meld_Ross,unknown,neutral,neutral,0,Why not? It's built into the price of the room.,5.525,16000,337,2,train
meld_train_dia337_utt3,data/raw/MELD_hf/train/dia337_utt3.flac,meld,meld_Chandler,unknown,surprise,surprise,4,Yeah but you don't need--What is this?,8.768,16000,337,3,train
meld_train_dia337_utt4,data/raw/MELD_hf/train/dia337_utt4.flac,meld,meld_Ross,unknown,joy,joy,1,Thread!,3.008,16000,337,4,train
meld_train_dia337_utt5,data/raw/MELD_hf/train/dia337_utt5.flac,meld,meld_Chandler,unknown,joy,joy,1,Score! Where are the disposable cameras?,6.059,16000,337,5,train
meld_train_dia337_utt6,data/raw/MELD_hf/train/dia337_utt6.flac,meld,meld_Ross,unknown,sadness,sadness,2,What disposable cameras?,3.264,16000,337,6,train
meld_train_dia337_utt7,data/raw/MELD_hf/train/dia337_utt7.flac,meld,meld_Chandler,unknown,surprise,surprise,4,The cameras? Remember last night I told you to take them?,2.048,16000,337,7,train
meld_train_dia337_utt8,data/raw/MELD_hf/train/dia337_utt8.flac,meld,meld_Ross,unknown,neutral,neutral,0,No you didn't.,1.109,16000,337,8,train
meld_train_dia337_utt9,data/raw/MELD_hf/train/dia337_utt9.flac,meld,meld_Chandler,unknown,surprise,surprise,4,"Yes! Remember? Right before we cut the cake, I went up to you and I said",4.139,16000,337,9,train
meld_train_dia337_utt10,data/raw/MELD_hf/train/dia337_utt10.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check.",5.76,16000,337,10,train
meld_train_dia337_utt11,data/raw/MELD_hf/train/dia337_utt11.flac,meld,meld_Ross,unknown,neutral,neutral,0,"And then you said, ""Why do they call it a check?",2.005,16000,337,11,train
meld_train_dia337_utt12,data/raw/MELD_hf/train/dia337_utt12.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Why not a Yugoslavian?""",1.728,16000,337,12,train
meld_train_dia337_utt13,data/raw/MELD_hf/train/dia337_utt13.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Yeah, then you did that.",1.557,16000,337,13,train
meld_train_dia337_utt14,data/raw/MELD_hf/train/dia337_utt14.flac,meld,meld_Chandler,unknown,surprise,surprise,4,So you don't have the cameras?!,2.944,16000,337,14,train
meld_train_dia337_utt15,data/raw/MELD_hf/train/dia337_utt15.flac,meld,meld_Ross,unknown,sadness,sadness,2,No. Sorry man.,1.728,16000,337,15,train
meld_train_dia337_utt16,data/raw/MELD_hf/train/dia337_utt16.flac,meld,meld_Chandler,unknown,surprise,surprise,4,So? What? What? They're gone! Monica's gonna freak!,5.227,16000,337,16,train
meld_train_dia337_utt17,data/raw/MELD_hf/train/dia337_utt17.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Well, I'm sure they're still somewhere here in the hotel. I'll-I'll help you look for them.",4.971,16000,337,17,train
meld_train_dia337_utt18,data/raw/MELD_hf/train/dia337_utt18.flac,meld,meld_Chandler,unknown,anger,anger,3,Great.,1.003,16000,337,18,train
meld_train_dia337_utt19,data/raw/MELD_hf/train/dia337_utt19.flac,meld,meld_Ross,unknown,neutral,neutral,0,In-in three minutes.,2.347,16000,337,19,train
meld_train_dia338_utt0,data/raw/MELD_hf/train/dia338_utt0.flac,meld,meld_Joshua,unknown,neutral,neutral,0,"Uhh, Rachel, my parents",2.432,16000,338,0,train
meld_train_dia338_utt1,data/raw/MELD_hf/train/dia338_utt1.flac,meld,meld_Rachel,unknown,joy,joy,1,Ohh! It's so nice to meet you. Hello.,3.925,16000,338,1,train
meld_train_dia338_utt2,data/raw/MELD_hf/train/dia338_utt2.flac,meld,meld_Mrs. Burgin,unknown,neutral,neutral,0,"Hello. Well, Joshua, that $500 was for groceries.",5.141,16000,338,2,train
meld_train_dia338_utt3,data/raw/MELD_hf/train/dia338_utt3.flac,meld,meld_Rachel,unknown,surprise,surprise,4,What?,2.517,16000,338,3,train
meld_train_dia338_utt4,data/raw/MELD_hf/train/dia338_utt4.flac,meld,meld_Rachel,unknown,joy,joy,1,"This-this, no, oh no, no-no-no, this is not-that's-that's not what it is.",4.885,16000,338,4,train
meld_train_dia338_utt5,data/raw/MELD_hf/train/dia338_utt5.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"See, see, okay, I work in fashion, see and-and, this is a real dress actually.",5.888,16000,338,5,train
meld_train_dia338_utt6,data/raw/MELD_hf/train/dia338_utt6.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"It's-it's, they're-they're wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at",12.693,16000,338,6,train
meld_train_dia338_utt7,data/raw/MELD_hf/train/dia338_utt7.flac,meld,meld_Mrs. Burgin,unknown,neutral,neutral,0,Maybe in L.A?,1.259,16000,338,7,train
meld_train_dia338_utt8,data/raw/MELD_hf/train/dia338_utt8.flac,meld,meld_Rachel,unknown,joy,joy,1,Yes!,0.811,16000,338,8,train
meld_train_dia338_utt9,data/raw/MELD_hf/train/dia338_utt9.flac,meld,meld_Joshua,unknown,neutral,neutral,0,There you go.,0.789,16000,338,9,train
meld_train_dia338_utt10,data/raw/MELD_hf/train/dia338_utt10.flac,meld,meld_Mr. Burgin,unknown,neutral,neutral,0,"So, have you kids eaten yet?",2.325,16000,338,10,train
meld_train_dia338_utt11,data/raw/MELD_hf/train/dia338_utt11.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Well, we were going to do that after-I mean umm, next.",2.56,16000,338,11,train
meld_train_dia338_utt12,data/raw/MELD_hf/train/dia338_utt12.flac,meld,meld_Mr. Burgin,unknown,neutral,neutral,0,"Well, we're starving, why don't we all go get something to eat?",4.672,16000,338,12,train
meld_train_dia338_utt13,data/raw/MELD_hf/train/dia338_utt13.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"Oh, yeah, well... Yeah, no use wasting this baby, just lyin' around the house.",5.888,16000,338,13,train
meld_train_dia338_utt14,data/raw/MELD_hf/train/dia338_utt14.flac,meld,meld_Mr. Burgin,unknown,neutral,neutral,0,So... We go eat.,2.645,16000,338,14,train
meld_train_dia338_utt15,data/raw/MELD_hf/train/dia338_utt15.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Yes.,1.387,16000,338,15,train
meld_train_dia338_utt16,data/raw/MELD_hf/train/dia338_utt16.flac,meld,meld_Mr. Burgin,unknown,neutral,neutral,0,"You'll wear that. We'll be eating, and of course, you'll be wearing that.",5.227,16000,338,16,train
meld_train_dia339_utt0,data/raw/MELD_hf/train/dia339_utt0.flac,meld,meld_Joey,unknown,neutral,neutral,0,Well I guess I should've thought about my wife and kids before I talked back to chef Geller!,5.184,16000,339,0,train
meld_train_dia339_utt1,data/raw/MELD_hf/train/dia339_utt1.flac,meld,meld_Monica,unknown,neutral,neutral,0,Thanks.,1.045,16000,339,1,train
meld_train_dia339_utt3,data/raw/MELD_hf/train/dia339_utt3.flac,meld,meld_Monica,unknown,anger,anger,3,Enough!,1.472,16000,339,3,train
meld_train_dia339_utt4,data/raw/MELD_hf/train/dia339_utt4.flac,meld,meld_Joey,unknown,joy,joy,1,Lean lean lean,2.56,16000,339,4,train
meld_train_dia340_utt0,data/raw/MELD_hf/train/dia340_utt0.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Let me see that.,1.685,16000,340,0,train
meld_train_dia341_utt0,data/raw/MELD_hf/train/dia341_utt0.flac,meld,meld_Joey,unknown,neutral,neutral,0,This one right here.,1.685,16000,341,0,train
meld_train_dia342_utt0,data/raw/MELD_hf/train/dia342_utt0.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Triskaidekaphobia.,0.811,16000,342,0,train
meld_train_dia342_utt1,data/raw/MELD_hf/train/dia342_utt1.flac,meld,meld_Ross,unknown,neutral,neutral,0,The fear of,2.048,16000,342,1,train
meld_train_dia342_utt2,data/raw/MELD_hf/train/dia342_utt2.flac,meld,meld_Joey,unknown,neutral,neutral,0,"No! No, fear of the number 13.",4.395,16000,342,2,train
meld_train_dia342_utt3,data/raw/MELD_hf/train/dia342_utt3.flac,meld,meld_Ross,unknown,neutral,neutral,0,"It's possible, they have really sharp edges.",3.392,16000,342,3,train
meld_train_dia342_utt4,data/raw/MELD_hf/train/dia342_utt4.flac,meld,meld_Joey,unknown,neutral,neutral,0,"All right Chandler, you're up.",1.472,16000,342,4,train
meld_train_dia342_utt5,data/raw/MELD_hf/train/dia342_utt5.flac,meld,meld_Ross,unknown,joy,joy,1,"Wait a minute, I-I believe I'm entitled to use my Angel Pass for a free turn?",3.605,16000,342,5,train
meld_train_dia342_utt6,data/raw/MELD_hf/train/dia342_utt6.flac,meld,meld_Chandler,unknown,anger,anger,3,This game makes no sense!,1.451,16000,342,6,train
meld_train_dia342_utt7,data/raw/MELD_hf/train/dia342_utt7.flac,meld,meld_Ross,unknown,joy,joy,1,Y'know what? You're just upset because you're losing.,2.923,16000,342,7,train
meld_train_dia342_utt8,data/raw/MELD_hf/train/dia342_utt8.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Oh come on Ross, I think we're all losers here.",2.603,16000,342,8,train
meld_train_dia342_utt9,data/raw/MELD_hf/train/dia342_utt9.flac,meld,meld_Joey,unknown,neutral,neutral,0,"All right. Chandler, you can either spin the wheel or pick a Google card.",3.755,16000,342,9,train
meld_train_dia342_utt10,data/raw/MELD_hf/train/dia342_utt10.flac,meld,meld_Chandler,unknown,anger,anger,3,Let me think. Let me think-Oh! I don't care.,3.648,16000,342,10,train
meld_train_dia342_utt11,data/raw/MELD_hf/train/dia342_utt11.flac,meld,meld_Joey,unknown,neutral,neutral,0,You-you must choose Mr. Bing.,1.685,16000,342,11,train
meld_train_dia342_utt12,data/raw/MELD_hf/train/dia342_utt12.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Either, it makes no difference.",1.493,16000,342,12,train
meld_train_dia342_utt13,data/raw/MELD_hf/train/dia342_utt13.flac,meld,meld_Joey,unknown,anger,anger,3,"Choose, you jackass!",2.923,16000,342,13,train
meld_train_dia342_utt14,data/raw/MELD_hf/train/dia342_utt14.flac,meld,meld_Chandler,unknown,neutral,neutral,0,I'll take a card.,3.648,16000,342,14,train
meld_train_dia342_utt15,data/raw/MELD_hf/train/dia342_utt15.flac,meld,meld_Joey,unknown,joy,joy,1,"Okay, you picked the Gimmie card! You get all of Ross's points!",6.933,16000,342,15,train
meld_train_dia342_utt16,data/raw/MELD_hf/train/dia342_utt16.flac,meld,meld_Ross,unknown,surprise,surprise,4,What?!,3.136,16000,342,16,train
meld_train_dia342_utt17,data/raw/MELD_hf/train/dia342_utt17.flac,meld,meld_Chandler,unknown,joy,joy,1,This game is kinda fun.,1.685,16000,342,17,train
meld_train_dia342_utt18,data/raw/MELD_hf/train/dia342_utt18.flac,meld,meld_Ross,unknown,neutral,neutral,0,You don't think it's a little crazy that you get all my points just 'cause you,3.136,16000,342,18,train
meld_train_dia342_utt19,data/raw/MELD_hf/train/dia342_utt19.flac,meld,meld_Chandler,unknown,neutral,neutral,0,I don't think the contestants are supposed to speak to each other.,3.392,16000,342,19,train
meld_train_dia343_utt0,data/raw/MELD_hf/train/dia343_utt0.flac,meld,meld_Monica,unknown,surprise,surprise,4,"Hello? Oh, hi Ross! See? Other people call me!",2.837,16000,343,0,train
meld_train_dia344_utt0,data/raw/MELD_hf/train/dia344_utt0.flac,meld,meld_Joey,unknown,joy,joy,1,Very funny Ross!,1.877,16000,344,0,train
meld_train_dia344_utt1,data/raw/MELD_hf/train/dia344_utt1.flac,meld,meld_Joey,unknown,neutral,neutral,0,Very life-like and funny.,1.92,16000,344,1,train
meld_train_dia344_utt2,data/raw/MELD_hf/train/dia344_utt2.flac,meld,meld_Joey,unknown,neutral,neutral,0,Okay.,1.643,16000,344,2,train
